"CNTYBNA","FACTOR1","FACTOR2","FACTOR3","JA","CT89_91","POPU","HomiRate","LnHomiRate","xcoord","ycoord","poverty","public_assistance","female_headed","unemployment","new_residents","renter-occupied","no_high_school","crowded_households","black","latino"
"0316015",-0.5419,0.1433,0.5251,1.1289001,0,2885,0,0,357342.4377696901,573140.6710802452,16.5991,13.6037,11.5854,5.3728,36.06,50.423,43.0108,6.6836,0.1248,34.415
"0316016",-0.6767,-0.2835,0.2353,1.0816,1,438,228.31050228310502,5.435076990311317,357765.12483737356,573117.5276456213,15.8859,6.9246,7.0707,9.116,48.82,35.7664,30.6773,4.3796,0,33.1975
"0316101",0.0935,0.0063,0.251,1.1106,0,635,0,0,357524.79014478094,572329.2122378843,24.7525,29.2529,32.0313,10.7188,34.9,57.8313,28.5714,7.8313,10.351,43.6544
"0316102",-0.6683,2.9797001,0.4522,1.0114,0,493,0,0,356127.35935205995,572060.2703243962,37.0206,12.3894,7.5,11.8257,33.9,63.2768,58.2386,36.1582,0,141.003
"0316103",-0.6273,2.2409,0.147,1.0477,5,4989,100.22048506714772,4.617301157981009,354677.4566846831,571894.7487360534,24.2418,16.6298,11.9275,9.6823,41.74,67.2835,62.5539,25.8327,0.3013,115.103
"0316104",-0.9696,2.8951001,-0.1557,1.0114,2,1888,105.9322033898305,4.672195020465095,355322.30197790853,571261.3109878564,21.9573,6.7064,7.4074,6.2638,42.9,83.0389,71.5336,31.2721,0,142.424
"0316105",-1.5114,1.0805,1.7415,1.0114,2,173,1156.0693641618498,7.053645677135493,355718.76665864594,571166.2829513669,0,0,0,0,9.48,41.3043,47.2527,0,0,133.824
"0316106",-0.3394,1.6306,0.0384,1.1091,0,215,0,0,356710.93714097334,571579.2001355125,61.8868,16.2264,0,6.0109,48.02,51.4706,60.9091,23.5294,12.0755,67.1698
"0316107",-0.4101,-0.1302,1.0003999,1.1106,1,1924,51.975051975051976,3.969821085278034,357333.67077581,571505.8948832601,18.9323,17.9901,9.3511,5.2481,24.1,48.3916,38.1949,3.9161,0,20.5922
"0316108",-0.117,-0.2458,0.516,1.1625,1,1316,75.98784194528875,4.343647512572237,357739.08014580165,571545.9367108945,26.8195,18.5673,13.3038,10.8444,38.17,47.2072,41.4487,3.2432,0.2865,8.7679
"0316109",0.1621,0.3315,1.0368,1.0673,0,743,0,0,357564.61245778756,570708.4601032732,20.1571,31.2391,12.8,15.3359,27.07,52.795,44.9082,9.9379,19.9825,26.8761
"0316110",1.1005,0.4313,-0.3275,0.9583,4,1723,232.15322112594313,5.451695838839542,356786.6573736872,570647.7051241067,47.1029,61.895,38.5768,9.375,56.39,62.3529,60.48,13.8235,78.3913,23.5855
"0316111",0.2862,1.7135,-0.5269,0.9074,21,3263,643.5795280416794,6.468598209711133,356149.00171444187,570673.6342266178,38.2443,39.2621,27.2841,11.3748,59.53,70.0855,69.8309,24.0266,36.1323,75.1654
"0316112",-0.1062,1.8652,-0.397,1.0114,9,3555,253.16455696202533,5.537981919301729,355742.00209411996,570670.7319478812,35.0417,28.5273,24.4475,11.2179,59.33,60.8018,68.7708,21.8263,19.327,95.8938
"0316113",-0.4627,1.7084,-0.257,0.9362,9,4696,191.65247018739353,5.260887893140984,355332.7001970738,570654.6753323396,30.0143,19.4261,13.9946,9.3003,51.94,66.4646,63.8393,17.5758,11.9943,104.907
"0316114",-0.6823,2.1236,-0.3325,1.0477,1,4306,23.22340919647004,3.187319487776227,354932.9139129784,570643.384526403,27.688,13.0613,15.2019,8.5181,52.55,64.9302,57.6943,26.6047,6.3125,119.836
"0316115",-0.8435,1.6279,-0.6383,0.9343,1,2807,35.62522265764161,3.600737146708284,354394.20559738966,570700.7213773091,24.6661,16.2608,10.495,3.7253,65.38,56.5278,62.5397,20,7.3449,101.335
"0316116",0.7716,0.6237,0.2828,0.9278,2,1977,101.16337885685383,4.626573285343889,354558.19246787933,569836.1322333951,35.5918,35.9682,43.0147,14.0595,47.7,42.9191,44.7699,22.3988,69.1343,30.5311
"0316117",1.2846,0.2294,-0.9506,0.9362,14,3095,452.34248788368336,6.11664788371916,354954.3409597686,569834.8300936865,45.9467,56.554,44.3005,14.5429,65.66,70.5632,43.5032,21.7853,82.7975,12.0912
"0316118",1.1147,0.3387,-0.5879,0.8171,13,2757,471.5270221254987,6.158094934982126,355358.7888178556,569844.8508858227,47.5498,52.4771,45.9756,10.1006,57.77,65.2266,48.1013,18.5458,83.818,24.3134
"0316119",1.3289,0.4239,-0.5558,0.8703,26,2492,1043.338683788122,6.951139125591852,355964.7969236642,569863.4089817873,48.2178,54.2079,39.9736,15.7576,58.99,70.6863,55.186,18.8235,87.4752,14.703
"0316120",1.4888,0.6049,0.3682,0.9583,7,2169,322.7293683725219,5.779907883948413,356573.7853878271,569873.7592570349,34.8151,70.6615,33.5165,17.29,46.56,59.5238,56.114,24.93,99.5377,0.6757
"0316121",1.0218,-0.2913,0.2773,0.9247,11,1297,848.1110254433307,6.74418994977949,356975.3145171768,569882.26056112,39.8788,46.1888,33.6152,9.9254,43.99,54.7945,49.2063,7.6321,96.7188,3.786
"0316122",1.3755,-0.0149,0.7042,0.965,8,1330,601.5037593984962,6.401093905010897,357583.8985288,569895.0752394687,29.3887,50.3646,39.3548,19.3713,36.3,56.3715,46.0687,14.6868,99.4952,0
"0316201",-1.1011,-0.0499,1.5266,1.0563999,0,3213,0,0,351134.3969318171,569874.3395544532,8.1062,0.8608,1.9975,1.3802,29.31,10.2637,37.8568,3.9548,0,35.1147
"0316202",-0.9461,-0.2434,0.8064,1.0315,0,2520,0,0,350210.12054085464,569580.7346460576,3.9361,3.4227,5.2192,2.6567,36.17,35.1902,37.404,3.125,0,28.2943
"0316203",-0.8888,-0.2999,1.4164,1.0798,1,5452,18.34189288334556,2.962273359245397,350112.88540488697,568913.3043527685,4.3329,3.0888,6.0921,4.1624,28.99,17.9709,34.8925,3.238,0,20.1202
"0316204",-0.903,-0.003,1.3437001,1.0377001,0,3594,0,0,351117.2450503363,568924.0792113914,5.191,6.7907,4.6045,6.0946,33.35,15.5987,38.4199,4.3002,0,37.3816
"0316301",-0.3985,0.3677,-0.5095,0.9343,1,1390,71.94244604316546,4.289670719821888,354147.0609656794,570017.2088028067,19.2536,12.4682,8.7719,15.5286,63.29,58.0311,50.2146,3.6269,19.9321,71.0772
"0316302",-0.8416,0.9515,0.0286,0.9343,0,2012,0,0,353109.8582821982,570394.6303939829,9.6907,11.2027,6.4789,8.7687,57.69,39.4,47.6563,18.6,1.8557,65.567
"0316303",-0.8504,0.4262,0.7871,1.0238,0,4482,0,0,351905.84370033734,569948.2892298114,10.8905,8.6876,4.5918,5.9641,39.9,33.393,46.5558,7.8782,0.4964,51.2877
"0316304",-0.9723,0.288,0.7358,1.0152,0,6744,0,0,352722.96959902067,569782.1107285413,7.4588,6.0471,5.5089,3.9462,38.63,34.7686,40.8878,7.3907,0,53.6
"0316305",-0.825,1.0217,0.6023,0.9537,2,6059,33.00874731803928,3.526617765586845,353538.63168505376,569803.056137437,14.0147,9.9597,8.3417,6.5196,44.14,37.5566,56.3869,12.4434,1.2331,71.2592
"0316306",0.6032,1.1005,1.9105,0.9278,2,198,1010.10101010101,6.918795125108831,354171.0566371162,569008.146839775,34.3602,26.7773,11.8421,23.7037,17.66,36.6071,54.6667,17.8571,61.8483,44.5497
"0316307",-0.8708,0.8516,0.077,1.0105,0,5709,0,0,353557.91540219745,568990.5770482745,11.1086,8.6937,10.0508,6.8307,56.23,35.0906,42.4895,17.0511,17.8243,78.5878
"0316308",-0.9444,0.354,0.4666,0.95,1,7052,14.180374361883153,2.720003433184026,352742.2712574461,568966.825327548,9.3951,7.3344,4.1822,6.9545,45.2,36.1181,40.2439,6.8467,0,65.0343
"0316309",-0.8838,0.1287,1.0721,1.0201,1,4799,20.837674515524068,3.083636666980577,351924.3920638859,568946.1481677929,11.4627,7.6716,5.036,3.973,34.24,24.9144,38.8789,6.5925,0,40.6269
"0316401",-0.8503,-0.4986,0.4544,1.0798,0,1124,0,0,348514.27980630525,568060.6213105605,5.042,0.6536,8.3032,5.1583,43.81,36.6359,34.3448,1.3825,0,20.9151
"0316403",-0.8473,-0.5168,1.5055,1.0411,1,5735,17.436791630340018,2.914348213312614,346698.5994107844,568001.9698681069,4.1915,4.2617,6.4844,3.2415,23.06,21.9811,28.6924,2.1226,0,13.9601
"0316404",-0.9684,-0.6199,1.2357,1.1078,0,3124,0,0,345054.21007151215,567947.966308444,3.6274,1.1374,3.6824,2.8083,31.94,17.6772,27.7827,2.2203,0,11.4356
"0316405",-0.9044,-0.499,1.101,1.0863,0,3524,0,0,345073.9474986146,567344.1742881854,3.3985,3.5188,3.6994,4.3956,32.44,24.8716,27.8308,3.5216,0,17.2932
"0316406",-0.8733,-0.5324,0.3641,1.0017,0,3000,0,0,346711.68448996433,567396.1069094281,5.0381,4.9564,2.9412,2.0355,38.66,50.651,31.5109,3.2238,0,15.4139
"0316407",-0.8219,-0.3282,1.3378,1.0576,1,3249,30.778701138811943,3.458796289877251,348339.11723884736,567443.8463585608,4.9346,8.8889,7.4534,4.6977,30.62,17.4632,31.9937,3.2169,0,23.4968
"0316408",-0.932,-0.1858,1.0977,1.0459,0,1519,0,0,349343.7616031093,567272.1168104239,6.1834,3.9801,0,5.6314,38.77,19.6319,41.844,2.2495,0,25.3021
"0316501",-0.9216,-0.2868,1.2411,0.9913,0,3374,0,0,351159.68702150875,568112.8823631549,5.8525,7.017,5.0448,2.3375,29.02,24.7012,33.2902,2.5498,0,28.6354
"0316502",-0.903,-0.2032,1.1572,1.0459,0,5183,0,0,350131.3232059888,568102.5859059202,7.3414,3.1244,3.6111,3.1932,30.34,28.1188,35.58,4.802,0,23.0017
"0316503",-0.9468,-0.4551,1.3355,1.0254,0,8082,0,0,350560.9877524005,567301.5536764024,4.1536,4.6728,3.3973,4.0223,31.38,14.8162,28.8732,2.6257,0,21.2734
"0316504",-1.0605,-0.4453,1.5656,0.9835,0,5279,0,0,351223.3882317724,566240.4902258688,3.9771,1.648,0,2.8249,27.63,9.743,27.6138,2.9289,0.1538,21.5776
"0316505",-0.8751,-0.5266,1.4353,1.0164,0,2529,0,0,349987.31406103325,565875.798162115,5.4282,4.7876,5.3708,4.1254,29.26,12.8139,27.1314,2.5974,3.439,17.4309
"0316601",1.0445,-1.1023,-1.4549,0.8868,0,157,0,0,354191.7039058226,568176.366176264,33.8129,7.9137,31.0345,26.2136,72.32,89.0909,36.8932,0,100,0
"0316602",-0.3437,0.5324,-0.2861,0.9334,5,6540,76.4525993883792,4.349666128447896,353581.15316436836,568181.5133164254,25.7211,15.8162,18.3453,7.3205,55.85,52.9772,46.6948,11.4079,32.916,65.0079
"0316603",-0.6378,0.8985,-0.4913,0.9163,1,8295,12.055455093429776,2.569206061247053,352766.10017663473,568159.421142384,24.6513,17.9909,12.3278,6.9953,60.87,55.0445,53.7777,10.633,3.1343,81.7583
"0316604",-0.8853,0.2063,0.6883,0.9754,1,5778,17.307026652821044,2.907284956249229,351966.89150840923,568131.9249942948,9.23,6.3179,5.9416,4.38,39.95,35.3147,41.8715,7.4126,1.5795,44.3238
"0316605",-0.8579,0.3345,0.8511,0.9703,1,5705,17.5284837861525,2.919309212133057,351990.90686431195,567327.1797003287,12.7508,6.9342,5.726,5.2108,35.95,33.2809,39.7539,8.812,0,50.1143
"0316606",-0.4437,0.1497,-0.6548,0.8871,5,7527,66.42752756742394,4.211053355418816,353203.0161402733,567564.0834814359,21.1977,11.9008,15.4754,8.4764,60.14,61.0377,39.4587,8.1132,22.4537,57.6658
"0316607",0.6006,-0.0292,1.6868,0.8999,2,3147,63.552589768033044,4.167480236829184,354234.87830497784,567182.9837930208,19.5543,33.9324,20.9009,13.1634,24.86,25.1023,35.949,17.5989,94.4644,2.4442
"0316608",-0.5056,-0.0568,-0.5737,0.8999,1,6806,14.692918013517485,2.753209528644638,353215.33618964226,567162.4559118127,20.8636,11.1938,14.5238,8.0982,57.44,58.5443,33.1969,5.6435,19.2308,58.3273
"0316609",-0.3071,-0.3482,-1.0644,0.8355,1,4793,20.863759649488838,3.084830455585505,352823.0404942205,566550.9985762313,20.333,15.447,20.7692,6.2646,68.26,60.9489,29.6774,8.5158,39.5267,41.4768
"0316610",-0.0701,-0.7929,0.1824,0.8871,3,5824,51.510989010989015,3.961022462189384,353911.4553179846,565863.9803705381,15.5811,16.9009,16.6322,8.966,52.99,34.8356,28.7058,3.5525,69.6435,18.5979
"0316611",-1.0458,-0.2649,0.9366,0.9326,0,6652,0,0,352438.336265071,565734.0341563208,5.6506,4.8049,4.1485,3.8452,38.13,19.1169,27.0262,3.3387,2.9598,45.8197
"0316701",1.0355,-0.2856,0.9053,0.8703,14,1708,819.672131147541,6.710123676641701,356189.6493562794,569058.1095216005,31.7761,44.1804,24.4207,16.1491,32.46,50.5902,40.8327,9.9494,98.5904,2.3359
"0316702",1.3681999,0.1718,0.4971,0.9048,15,2619,572.737686139748,6.352172299078643,355784.43869219144,569040.1800417196,36.2382,54.7713,40.5797,14.2503,35.32,63.872,44.9457,19.8171,99.6451,0.276
"0316703",1.0107,-0.3043,0.7979,0.8405,10,1793,557.7244841048522,6.325656478853468,355376.16978508816,569031.976520586,34.2985,50.8157,34.7913,7.1696,29.8,53.7931,41.7836,10.3448,98.9396,1.2234
"0316704",1.0819,0.0655,1.4929,0.8171,12,2901,413.6504653567735,6.027435913184715,354972.5017490152,569024.2716680076,29.7406,48.1184,34.0909,11.8591,19.78,46.2623,48.9255,12.5529,97.2232,3.1421
"0316705",0.9825,-0.1022,1.0352,0.8868,5,1487,336.2474781439139,5.820817017354686,354584.2580360894,568602.85409153,26.3131,39.798,31.236,15.8179,32.65,42.3729,38.5776,16.1017,98.7374,0.909
